type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.25L.txt,0.236628055573,28769,2277.87518692
cmine,0.065,0.5,0.8,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.8_bmspos_new_1.25L.txt,0.236963033676,80620,7028.03601503
cmine,0.065,0.5,0.9,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.9_bmspos_new_1.25L.txt,0.216856002808,163749,13068.705358
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.05L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.05L.txt,0.200917005539,47336,3252.99162912
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.1L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.1L.txt,0.204857110977,66075,4680.82927895
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.15L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.15L.txt,0.200169086456,112813,8477.960531
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.2L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.2L.txt,0.22703909874,27603,1987.88472199
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.25L.txt,0.215173959732,28769,2297.16834903
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.3L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.3L.txt,0.245175123215,42261,3559.47722411
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.35L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.35L.txt,0.255373001099,19228,1628.50018406
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.4L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.4L.txt,0.262486934662,18911,1670.57809281
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.45L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.45L.txt,0.249930858612,19168,1720.50384092
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.5L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.5L.txt,0.28716301918,19233,1832.46318698
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.55L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.55L.txt,0.288182973862,19481,1886.48863077
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.6L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.6L.txt,0.306307077408,18763,1903.65137792
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.65L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.65L.txt,0.306920051575,19190,1998.09448504
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.7L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.7L.txt,0.319545030594,19512,2061.44597697
